sam_address_id,full_address,mailing_neighborhood,state,zip_code,x_coord,y_coord,recollect,trashday,pwd_district
210499,169 Columbia Rd #9,Dorchester,MA,2121,-71.07761061,42.30602955052751,T,T,3
238766,98 Fuller St #1,Dorchester,MA,2124,-71.07018064,42.28218954258563,TH,TH,7
46253,6 Darlington St,Dorchester,MA,2124,-71.07595064,42.28903955015572,T,T,7
277153,10 Moore St #204,East Boston,MA,2128,-71.0198103,42.38387946952501,TH,TH,9
370226,530 Massachusetts Ave #1,Roxbury,MA,2118,-71.07922054,42.33893954931327,TF,TF,1
228515,34 Egleston St # 1,Jamaica Plain,MA,2130,-71.10093064,42.31399958141351,F,F,2
263069,40 Lawrence Ave #15,Dorchester,MA,2121,-71.07745059,42.312559549677175,T,T,3
179866,14 Ashley St # 1,Jamaica Plain,MA,2130,-71.10392063,42.32082958452106,MTH,MTH,10
304252,31 Saint James Ave # 963,Boston,MA,2116,-71.07152049,42.35090953795016,MTH,MTH,1
50219,162 Durnell Ave,Roslindale,MA,2131,-71.13480079,42.28312963306294,TH,TH,6
314143,1 State St Ste 1500,Boston,MA,2108,-71.05760045,42.35845951919455,MF,MF,1
355469,28 First Ave,Charlestown,MA,2129,-71.05537867,42.37400517413599,W1A,W,1A
274238,31 Mercer St #1,South Boston,MA,2127,-71.04917048,42.33242950997277,W5,W,5
380647,100 Spencer St # 1,Dorchester,MA,2124,-71.07583063,42.293619549362255,T,T,7
431225,1 Dalton St #119,Boston,MA,2115,-71.08401207,42.34575326850692,MTH,MTH,1
239483,31 Gardner St #12,Allston,MA,2134,-71.12999062,42.353409614069136,TH,TH,4
219472,119 Cottage St #3,East Boston,MA,2128,-71.03414037,42.36855948832692,W,W,9
159162,520 Talbot Ave #2,Dorchester,MA,2124,-71.06491091,42.28766602320278,T,T,7
195949,4 Brewer St #1L,Jamaica Plain,MA,2130,-71.11573068,42.31155960185846,T,T,2
197296,30 Brookledge St # 3,Dorchester,MA,2121,-71.09012063,42.310009567199934,MTH,MTH,10
2416,258 Allston St,Brighton,MA,2135,-71.13914066,42.34530962784685,W,W,4
292813,124 Peterborough St #11,Boston,MA,2215,-71.10038158,42.34272257681038,TF,TF,10
206934,258 Chestnut Ave #2,Jamaica Plain,MA,2130,-71.10846066,42.31349959,T,T,2
398325,94 Saint Rose St # 1,Jamaica Plain,MA,2130,-71.1184207,42.30465960656076,M,M,2
279252,401 Mount Vernon St #613,Dorchester,MA,2125,-71.04055162,42.31667693215475,,,
376309,839 Parker St #4,Mission Hill,MA,2120,-71.09962061,42.32779957778164,TF,TF,10
202568,52 Catawba St # 1,Roxbury,MA,2119,-71.08449459,42.32000555838517,MTH,MTH,10
146676,11 Wayne St,Dorchester,MA,2121,-71.08553062,42.30747956154816,MTH,MTH,10
282073,219 Newbury St #2R,Boston,MA,2116,-71.08145052,42.350099551044174,MTH,MTH,1
287220,81 Orchard St # 3,Jamaica Plain,MA,2130,-71.12029069,42.31219960789679,M,M,2
231171,5 Eunice St # 1,Dorchester,MA,2121,-71.06991059,42.30457954015608,T,T,3
284421,123 Northampton St #1A,Roxbury,MA,2118,-71.07726054,42.335909547040615,TF,TF,10
76785,377 S Huntington Ave,Jamaica Plain,MA,2130,-71.11235065,42.32168959552897,T,T,2
276262,26 Monadnock St #2,Dorchester,MA,2125,-71.06837056,42.31654953700373,W,W,3
309850,284 Shawmut Ave #4,Roxbury,MA,2118,-71.06914051,42.342809535581736,TF,TF,1
22504,78 Brooks St,East Boston,MA,2128,-71.03394035,42.37691948742758,T,T,9
312605,15 South Point Dr #101,Dorchester,MA,2125,-71.0395133,42.31799043920111,,,
291691,61 Pearl St # 1,Charlestown,MA,2129,-71.06327041,42.379649524797024,W1A,W,1A
382960,265 Gallivan Blvd,Dorchester,MA,2124,-71.06714064,42.27932953860591,TH,TH,7
179548,10 Armington St #4,Allston,MA,2134,-71.13655064,42.35243962274426,W,W,4
312963,12 Speedwell St # 2,Dorchester,MA,2122,-71.06785659,42.30415153734904,T,T,3
232700,80 Fairlawn Ave #D7,Mattapan,MA,2126,-71.10008074,42.26940958610842,F,F,8
380598,51 Warner St # 1,Dorchester,MA,2124,-71.07989064,42.29417955492031,M,M,3
429302,141 N Harvard St #50,Allston,MA,2134,-71.12961885,42.36492036363726,,,
107376,522 Park St,Dorchester,MA,2124,-71.07398472,42.29504983547698,T,T,7
338544,99 Woodledge St #6,Dorchester,MA,2125,-71.07467058,42.31470954568756,W,W,3
411971,323 Georgetowne Dr,Hyde Park,MA,2136,-71.14620087,42.25878965344235,F,F,6
16012,30 Bloomfield St,Dorchester,MA,2124,-71.0668806,42.29934953618479,M,M,3
158498,25 Clark St # 7,Boston,MA,2113,-71.05253741,42.36496264028647,MTH,MTH,1
18249,300 Boylston St #613,Boston,MA,2116,-71.06990049,42.35182554,MF,MF,1
19702,19 Breed St,East Boston,MA,2128,-71.00636026,42.38782945238043,F,F,9
23206,2 Buckley Ave,Jamaica Plain,MA,2130,-71.10320063,42.32232958290231,MTH,MTH,10
210396,1486 Columbia Rd #2,South Boston,MA,2127,-71.04111047,42.3306495,W5,W,5
244784,199 H St #51,South Boston,MA,2127,-71.04177047,42.33085950015511,W5,W,5
388137,840 Summer St,South Boston,MA,2127,-71.03522044,42.33784949112115,TH5,TH,5
228117,15 Edgerly Rd #19,Boston,MA,2115,-71.08819054,42.345969560394096,TF,TF,10
101544,320 Newbury St,Boston,MA,2115,-71.08580053,42.34845955687809,MTH,MTH,1
225612,915 Dorchester Ave #505,Dorchester,MA,2125,-71.05704053,42.319369521458654,TH,TH,3
402825,32 Riverdale St # 1,Allston,MA,2134,-71.1324106,42.36232961563272,F,F,4
201494,11 Camelot Ct #6F,Brighton,MA,2135,-71.14089065,42.34969962898701,W,W,4
412384,230 Georgetowne Pl,Hyde Park,MA,2136,-71.14603088,42.25426965407059,F,F,6
177652,865 American Legion Hwy #6J,Roslindale,MA,2131,-71.11705076,42.27792960884759,TH,TH,8
290121,38 Park Vale Ave #6,Allston,MA,2134,-71.13348063,42.35205961882501,W,W,4
390523,568 E Seventh St,South Boston,MA,2127,-71.03780046,42.332399494811966,W5,W,5
358911,9 Knapp St,Boston,MA,2111,-71.06196047,42.35108952547251,MF,MF,1
371693,42 Harrison Archways # 4221,Roxbury,MA,2118,-71.07066052,42.33960953791992,TF,TF,1
239293,43 Garden St #4,Boston,MA,2114,-71.06698869,42.36001344092905,MF,MF,1
97081,48 Monument Sq #3,Charlestown,MA,2129,-71.06072041,42.37533952164302,W1A,W,1A
317201,98 Sydney St #1,Dorchester,MA,2125,-71.05275053,42.31492951595989,F,F,3
327328,237 Walnut Ave #1E,Roxbury,MA,2119,-71.09101061,42.31886956730094,MTH,MTH,10
258546,130 Intervale St #6,Dorchester,MA,2121,-71.07569559,42.31002954749789,T,T,3
383820,19 Denny St # 1,Dorchester,MA,2125,-71.05120054,42.30914951423652,F,F,3
42341,6 Cook St,Charlestown,MA,2129,-71.06440041,42.38020952648378,W1A,W,1A
250653,204 Hemenway St #7,Boston,MA,2115,-71.09127056,42.34043956510989,TF,TF,10
209216,25 Clifton St # 3,Roxbury,MA,2119,-71.07086055,42.32263953977954,TH,TH,3
277552,19 Morris St # 3,East Boston,MA,2128,-71.03329035,42.37519948691735,T,T,9
401667,95 Anderer Ln #4,West Roxbury,MA,2132,-71.16858084,42.29340967773067,M,M,6
98304,114-116 Mount Ida Rd #1,Dorchester,MA,2122,-71.06267458,42.30301753011442,T,T,3
403223,160 Franklin St,Allston,MA,2134,-71.1314406,42.36140961453828,F,F,4
288139,83 P St # 3,South Boston,MA,2127,-71.02733043,42.33535948073887,T5,T,5
179488,35 Armandine St # 1,Dorchester,MA,2124,-71.07263064,42.28478954578355,T,T,7
390067,749 E Fifth St,South Boston,MA,2127,-71.03017044,42.33388948458692,T5,T,5
75539,41 Howard Ave,Dorchester,MA,2125,-71.07323557,42.31934954316755,W,W,3
42415,43 Cooper St,Boston,MA,2113,-71.05718043,42.36452951786007,MTH,MTH,1
380513,67 Nightingale St # 1B,Dorchester,MA,2124,-71.08380064,42.295349560197565,M,M,3
195513,49 Breck Ave # 2,Brighton,MA,2135,-71.16925772,42.34909766619619,TH,TH,4
221327,880 Cummins Hwy #3,Mattapan,MA,2126,-71.09585073,42.26911958020032,M,M,7
336599,58 Whitten St # 2,Dorchester,MA,2122,-71.05843059,42.293789525256834,F,F,7
332765,790 Washington St #2,Dorchester,MA,2124,-71.07128764,42.28399554400393,T,T,7
361588,6 Whittier Pl #9P,Boston,MA,2114,-71.06665045,42.36573953031656,MF,MF,1
115244,23 Rendall Rd,West Roxbury,MA,2132,-71.1493108,42.29381965116993,W,W,6
413352,24 Glenwood Ave,Hyde Park,MA,2136,-71.12722085,42.24877963384272,T,T,8
177951,125 Amory St #621,Roxbury,MA,2119,-71.10089063,42.31936958062742,MTH,MTH,10
199282,341 Bunker Hill St #1,Charlestown,MA,2129,-71.06747542,42.381526529956126,W1A,W,1A
222672,74 Day St #1,Jamaica Plain,MA,2130,-71.10850064,42.32408959023533,MTH,MTH,10
245954,118 Hancock St #2,Dorchester,MA,2125,-71.06329056,42.31214953046982,W,W,3
364599,427 Marlborough St #4,Boston,MA,2115,-71.08962054,42.35007956176189,MTH,MTH,10
332121,888 Washington St #402,Boston,MA,2111,-71.06399048,42.34804752837989,MF,MF,1
227541,217 E Eagle St #3,East Boston,MA,2128,-71.03252034,42.38118948568032,M,M,9
373155,47 Slayton Way,Roxbury,MA,2119,-71.09783062,42.32156957619039,MTH,MTH,10
300932,50 Rockwell St # 1,Dorchester,MA,2124,-71.07517065,42.28294954954836,W,W,7
184148,350 Beacon St #11,Boston,MA,2116,-71.08450052,42.35246955482596,MTH,MTH,1
28163,69 Centre St,Roxbury,MA,2119,-71.0949006,42.32899957169297,MTH,MTH,10
234891,10 Fernald Ter # 2,Dorchester,MA,2125,-71.06596057,42.31053953422665,W,W,3
385366,40 Island View Pl # 126,Dorchester,MA,2125,-71.0427505,42.31989950211234,,,
189852,386 Blue Hill Ave #2F,Dorchester,MA,2121,-71.0808406,42.31139955443858,T,T,3
261277,108 Kilmarnock St #302,Boston,MA,2215,-71.09877057,42.34193957,TF,TF,10
423967,160D Stratton St,Dorchester,MA,2124,-71.08336243,42.28956783,M,M,7
408209,31 Jette Ct # 759,Brighton,MA,2135,-71.14444067,42.34699963410824,W,W,4
214551,1334 Commonwealth Ave #3,Allston,MA,2134,-71.13529164,42.34789162190452,W,W,4
162859,393 Cambridge St,Allston,MA,2134,-71.13363946,42.35535126032698,F,F,4
359634,660 Washington St #9A,Boston,MA,2111,-71.06243047,42.35185952602367,MF,MF,1
389451,359 Dorchester St,South Boston,MA,2127,-71.0552505,42.33064951818877,TH5,TH,5
54985,203-203A Everett St,Allston,MA,2134,-71.13652062,42.35977962,F,F,4
265138,80 Litchfield St #11,Brighton,MA,2135,-71.14075063,42.36085963,F,F,4
127801,744B E Sixth St,South Boston,MA,2127,-71.03025044,42.33333948466919,T5,T,5
79395,20 Jamaicaway #6,Jamaica Plain,MA,2130,-71.11235063,42.33102959390232,TF,TF,10
185308,144 N Beacon St #A4,Brighton,MA,2135,-71.14576265,42.35454063,T,T,4
233236,24 Falkland St # 1,Brighton,MA,2135,-71.15868068,42.35496765110007,M,M,4
142104,123 Walnut St,Dorchester,MA,2122,-71.03977056,42.28888949929423,TH,TH,7
149831,240 William F McClellan Hwy,East Boston,MA,2128,-71.01736328,42.38838136955351,,,
71690,2 Hawthorne Pl #12-L,Boston,MA,2114,-71.06615045,42.36392153021397,MF,MF,1
351903,1098 Commonwealth Ave,Boston,MA,2215,-71.12433076,42.351839635270345,W,W,4
396854,15 Adelaide St # 3R,Jamaica Plain,MA,2130,-71.11001065,42.31772959314995,T,T,2
408164,108 Washington St #11,Brighton,MA,2135,-71.14448067,42.34436963466233,T,T,4
114819,26-28 Raymond St,Allston,MA,2134,-71.13414461,42.36178361782853,F,F,4
40489,382 Commonwealth Ave #44,Boston,MA,2215,-71.08959054,42.34860956151371,MTH,MTH,10
418684,38 Bryon Rd # 3,West Roxbury,MA,2467,-71.16730082,42.30158967415298,M,M,6
359860,660 Washington St #23P,Boston,MA,2111,-71.06243047,42.35185952602367,MF,MF,1
192897,1209 Boylston St #21,Boston,MA,2215,-71.09467356,42.34576356889895,TF,TF,10
72597,104 Hemenway St,Boston,MA,2115,-71.08977055,42.34344956286067,TF,TF,10
365175,63 Burbank St #8,Boston,MA,2115,-71.08875055,42.344629561261534,TF,TF,10
174921,259 A St Ste 1,Boston,MA,2210,-71.05054045,42.34738951082274,TH5,TH,5
120215,64 Rutland St,Roxbury,MA,2118,-71.07666525,42.34011612280329,TF,TF,1
177011,26 Allston St #5,Allston,MA,2134,-71.13492063,42.35221962064527,W,W,4
253834,106 Howland St # 1-2,Dorchester,MA,2121,-71.08963062,42.31420956599359,MTH,MTH,10
268251,51 Marcella St #1,Roxbury,MA,2119,-71.09513061,42.32252957239276,MTH,MTH,10
121449,130 Saint Mary's St,Boston,MA,2215,-71.10625058,42.34549958438328,TF,TF,10
430771,1325 Boylston St #217,Boston,MA,2215,-71.09951119,42.34464332145529,TF,TF,10
63083,55 Gates St,South Boston,MA,2127,-71.04837848,42.33201950912292,W5,W,5
433846,23-55 Northern Ave #467,Boston,MA,2210,-71.04722028,42.353108179533415,TH5,TH,5
183067,91 Bay State Rd # 7200,Boston,MA,2215,-71.09700055,42.35032957140064,TF,TF,10
436651,36-62 Poydras St #93,Mattapan,MA,2126,-71.1054472,42.26234864176021,TH,TH,8
121044,11 Saint George St #12C,Roxbury,MA,2118,-71.07214052,42.33823954007276,TF,TF,1
25804,103 Capen St,Dorchester,MA,2124,-71.07908067,42.280879555140686,W,W,7
339953,19 York St # 2,Dorchester,MA,2121,-71.08042063,42.29944955507579,M,M,3
312208,228 South St #7,Jamaica Plain,MA,2130,-71.1140107,42.30240960085326,M,M,2
142636,71 Walworth St,Roslindale,MA,2131,-71.13778079,42.28506963636704,TH,TH,6
270509,80 Mason St #808,Boston,MA,2111,-71.06359047,42.35349952744058,MF,MF,1
126483,788 Shawmut Ave,Roxbury,MA,2119,-71.08446057,42.33120955691042,TF,TF,10
126517,17 Sheafe St,Boston,MA,2113,-71.05559742,42.366321516478735,MTH,MTH,1
361556,6 Whittier Pl #14M,Boston,MA,2114,-71.06665045,42.36573953031656,MF,MF,1
149727,29 Wildwood St,Dorchester,MA,2124,-71.08776068,42.28368956706289,M,M,7
271103,255 Massachusetts Ave #717,Boston,MA,2115,-71.08665054,42.34410955857752,TF,TF,10
392171,199R Marion St #6,East Boston,MA,2128,-71.03485036,42.37526948890948,T,T,9
420028,895 Huntington Ave,Boston,MA,2115,-71.11167062,42.332479593258775,TF,TF,10
347877,480 Parker St,Boston,MA,2115,-71.09271157,42.336933403798206,TF,TF,10
204329,398 Centre St #1,Dorchester,MA,2122,-71.05691058,42.29520952,F,F,7
275012,710 Metropolitan Ave #2,Hyde Park,MA,2136,-71.11615079,42.26165961,TH,TH,8
197144,19 Bronsdon St #D,Brighton,MA,2135,-71.14358063,42.35995963,F,F,4
65609,168 Gove St,East Boston,MA,2128,-71.03266037,42.36933949,W,W,9
204543,56 Chandler St # 1,Boston,MA,2116,-71.0715905,42.346639538475976,TF,TF,1
193098,575 Boylston St #5,Boston,MA,2116,-71.07658051,42.35059954464434,MTH,MTH,1
174628,111 Woodbole Ave,Mattapan,MA,2126,-71.08268069,42.27562956079231,W,W,7
176772,44 Allandale St #409,Roslindale,MA,2131,-71.13059074,42.30011962,M,M,2
325125,4 Vinal St #1,Brighton,MA,2135,-71.13878065,42.34619962686181,W,W,4
122764,694 Saratoga St,East Boston,MA,2128,-71.01957031,42.38303946957072,TH,TH,9
213232,1125 Commonwealth Ave #16,Allston,MA,2134,-71.12615261,42.35146661,W,W,4
421653,178 Guest St,Brighton,MA,2135,-71.14163405,42.35659642876861,TH,TH,4
211283,799 Columbia Rd #4,Dorchester,MA,2125,-71.05706053,42.32027952142092,TH,TH,3
109577,14 Perrin St,Roxbury,MA,2119,-71.07770057,42.32272954901295,MTH,MTH,10
175533,190 Adams St #2,Dorchester,MA,2122,-71.06013058,42.30255952692437,TH,TH,3
368169,230 Stuart St #319,Boston,MA,2116,-71.06882049,42.35023953452027,MF,MF,1
209742,91 Coleman St # 1,Dorchester,MA,2125,-71.06764058,42.30733953679917,T,T,3
375691,30 Annunciation Rd #S,Mission Hill,MA,2120,-71.09216057,42.33591956680934,TF,TF,10
52196,467 E Eighth St #1B,South Boston,MA,2127,-71.04230047,42.331219501127286,W5,W,5
288028,15 Oxford St #207,Boston,MA,2111,-71.06060047,42.35189952360634,MF,MF,1
369981,1 Ditmus Ct # 162,Roxbury,MA,2118,-71.08246055,42.337069553805584,TF,TF,10
330520,1820 Washington St #514,Roxbury,MA,2118,-71.07763054,42.33546954758321,TF,TF,10
415864,490 Commonwealth Ave #702,Boston,MA,2215,-71.09450055,42.348529568343146,TF,TF,10
50827,50 East St #5,Dorchester,MA,2122,-71.06086057,42.30732952728723,W,W,3
306793,7 Savin Hill Ave #3,Dorchester,MA,2125,-71.05854055,42.31263952401322,TH,TH,3
386463,738 River St #6,Mattapan,MA,2126,-71.10284076,42.263269590851145,TH,TH,8
325232,20 Vinton St #1,South Boston,MA,2127,-71.0539005,42.32994951641578,TH5,TH,5
228138,16 Edgerly Rd #3,Boston,MA,2115,-71.08784054,42.34600955992347,TF,TF,10
138181,146 Tremont St,Brighton,MA,2135,-71.17441072,42.35160967,TH,TH,4
314650,100 Stoughton St # 2,Dorchester,MA,2125,-71.06175055,42.31575952810452,TH,TH,3
200613,179 Calumet St #1,Mission Hill,MA,2120,-71.10147561,42.32928758005775,TF,TF,10
437117,142 Northern Ave #291,Boston,MA,2210,-71.04306188,42.35131829272566,TH5,TH,5
138760,1 Twomey Ct # 38,South Boston,MA,2127,-71.02582143,42.333858478338136,T5,T,5
162779,2 Burton St,Brighton,MA,2135,-71.17349466,42.35347114919361,M,M,4
352918,380 Massachusetts Ave,Boston,MA,2115,-71.08317663,42.34181087797127,MTH,MTH,1
386752,6 Crossman St,Mattapan,MA,2126,-71.09095071,42.274049572630574,W,W,7
10769,280 Beacon St #22,Boston,MA,2116,-71.08122051,42.35337955053516,MTH,MTH,1
405786,63 Hobart St,Brighton,MA,2135,-71.16022068,42.355279653077154,M,M,4
111041,1 Pleasant St # 2,Charlestown,MA,2129,-71.0630005,42.37403686164837,W1A,W,1A
4331,14 Arborway,Jamaica Plain,MA,2130,-71.12199269,42.31228560997088,M,M,2
274524,350 Meridian St #209,East Boston,MA,2128,-71.03941036,42.37845949454369,M,M,9
56464,89 Farquhar St # 2,Roslindale,MA,2131,-71.13771078,42.29105963525178,W,W,6
159125,99 Summer St,Hyde Park,MA,2136,-71.12463532,42.26062452446719,W,W,8
70708,47 Harvard St # 122,Charlestown,MA,2129,-71.06300042,42.37317952500257,W1A,W,1A
313317,97 Spring St #D-5,West Roxbury,MA,2132,-71.16462087,42.277339675761326,F,F,6
124848,35 Sefton St,Mattapan,MA,2126,-71.10737075,42.27002959621507,F,F,8
369702,491 Massachusetts Ave #2,Roxbury,MA,2118,-71.08081054,42.33934955137421,TF,TF,10
227555,223 E Eagle St #3,East Boston,MA,2128,-71.03228034,42.38118948540318,M,M,9
343333,3-5 Longfellow Pl,Boston,MA,2114,-71.0644193,42.363172945817645,MF,MF,1
149187,123 Whitcomb Ave,Jamaica Plain,MA,2130,-71.13170073,42.30394962530953,M,M,2
50564,258 E St #1,South Boston,MA,2127,-71.05144048,42.33614951,F5,F,5
289472,95 Park Dr #16,Boston,MA,2215,-71.09645957,42.34222357170485,TF,TF,10
229406,59 Ellison Ave # 1,Mattapan,MA,2126,-71.07317066,42.27597955,W,W,7
90661,226 Marlborough St #4,Boston,MA,2116,-71.08119751,42.35196155091611,MTH,MTH,1
157204,367 Blue Hill Ave,Dorchester,MA,2121,-71.08098928,42.31189182972171,T,T,3
139725,7 Vallaro Rd,Hyde Park,MA,2136,-71.14128088,42.2404797,T,T,8
91886,55 Mascot St,Dorchester,MA,2124,-71.08484067,42.28452956294132,M,M,7
269748,429 Marlborough St #1,Boston,MA,2215,-71.08972054,42.35004956187522,MTH,MTH,10
248390,211 Harvard Ave #12,Allston,MA,2134,-71.13081063,42.349579615792265,W,W,4
275801,95 Milton Ave #46,Dorchester,MA,2124,-71.07656066,42.28226955152928,W,W,7
172843,22-24 Blue Jay Cir,Dorchester,MA,2124,-71.09615832,42.288243163677215,TH,TH,2
77906,67-69 I St,South Boston,MA,2127,-71.04009046,42.33592949742235,TH5,TH,5
230267,69 Empire St #3,Allston,MA,2134,-71.1273706,42.35808960983371,F,F,4
313602,170 W Springfield St #C,Roxbury,MA,2118,-71.07939854,42.33932954950152,TF,TF,1
393716,137A Paris St #1,East Boston,MA,2128,-71.03674037,42.37299949143071,T,T,9
267404,375 Main St #86,Charlestown,MA,2129,-71.06915042,42.37978953,W1A,W,1A
52538,180 W Eighth St,South Boston,MA,2127,-71.05220049,42.33389951353964,TH5,TH,5
22709,101 Brown Ave,Roslindale,MA,2131,-71.12127076,42.28292961401491,W,W,2
51463,19-27 Egremont Rd,Brighton,MA,2135,-71.14353068,42.34097963359584,T,T,4
248440,235 Harvard Ave #1,Allston,MA,2134,-71.13007063,42.348929614915896,W,W,4
295023,16 Potosi St # 2,Dorchester,MA,2122,-71.06462058,42.30669953278089,W,W,3
23883,17 Burney St,Mission Hill,MA,2120,-71.0998406,42.33169957746264,TF,TF,10
47254,3 Delore Cir,Roslindale,MA,2131,-71.12228077,42.28025961596719,TH,TH,6
435069,1383-1395 Boylston St #3,Boston,MA,2215,-71.10172284,42.34382019172569,TF,TF,10
44369,30 Creston St,Dorchester,MA,2121,-71.0786606,42.31210955112769,T,T,3
250629,20 Hemenway St #9,Boston,MA,2115,-71.08906054,42.34611956148833,TF,TF,10
31968,99 Chestnut Hill Ave #217,Brighton,MA,2135,-71.15380069,42.34403964736583,TH,TH,4
353723,23 Costello Cir,South Boston,MA,2127,-71.05223792,42.339212787031016,F5,F,5
255321,497 Huntington Ave #48,Boston,MA,2115,-71.09554058,42.33802957,TF,TF,10
60384,28 Fox St,Dorchester,MA,2122,-71.06318057,42.30630953,W,W,3
342998,53-71 New Whitney St,Boston,MA,2115,-71.11048045,42.33372285162612,TF,TF,10
33123,45 Clarence St,Roxbury,MA,2119,-71.07255055,42.32470954143113,TH,TH,3
193294,62 Boylston St #623,Boston,MA,2116,-71.06439047,42.351989528558455,MF,MF,1
76514,252 Huntington Ave,Hyde Park,MA,2136,-71.11799078,42.26921961179361,TH,TH,8
207673,136 Chiswick Rd #2,Brighton,MA,2135,-71.1533207,42.34055964703939,T,T,4
371540,761 Harrison Ave #205,Roxbury,MA,2118,-71.07284053,42.33712954104208,TF,TF,1
347657,204 Prescott St,East Boston,MA,2128,-71.0234168,42.37538648925912,,,
425017,265 E Ninth St #39,South Boston,MA,2127,-71.0507818,42.331590518070776,W5,W,5
279945,51 Monsignor Patrick J. Lydon Way #4,Dorchester,MA,2124,-71.06049061,42.28868952850696,F,F,7
35172,186 Columbia Rd,Dorchester,MA,2121,-71.07759061,42.30674955048668,T,T,3
126085,260 Shawmut Ave #C-3,Roxbury,MA,2118,-71.0684905,42.34318953454496,TF,TF,1
4161,9 Appleton St #201,Boston,MA,2116,-71.0702705,42.34647953713028,TF,TF,1
341261,300 First Ave,Charlestown,MA,2129,-71.04922341,42.37856334774046,,,
19975,28 Brentwood St # 14,Allston,MA,2134,-71.13510961,42.36082961936217,F,F,4
80462,173 K St,South Boston,MA,2127,-71.03762045,42.33699149445812,TH5,TH,5
341362,7 Abbot St,Dorchester,MA,2124,-71.08673658,42.29739015771967,M,M,3
96480,100 Montclair Ave,Roslindale,MA,2132,-71.14021078,42.29237963902158,W,W,6
326508,28 Wallingford Rd #1303,Brighton,MA,2135,-71.15233325,42.34158147966794,T,T,4
25801,100 Capen St # 5,Dorchester,MA,2124,-71.07868067,42.28092955420879,W,W,7
345962,16 Westminster Ave,Roxbury,MA,2119,-71.0956469,42.31662176282031,MTH,MTH,10
221064,356 Cummins Hwy #2,Roslindale,MA,2131,-71.11562575,42.278541606716026,TH,TH,2
181131,270 Babcock St #11F,Boston,MA,2215,-71.1213806,42.35272960287347,TH,TH,4
68974,9 Hannon St,Dorchester,MA,2124,-71.08553068,42.281529564410405,M,M,7
273494,57 Mclellan St # 1,Dorchester,MA,2121,-71.08408064,42.29958956010247,M,M,3
13878,67 Bellevue St,Dorchester,MA,2125,-71.06937536,42.30895648541068,T,T,3
224988,1875 Dorchester Ave #408,Dorchester,MA,2124,-71.06420062,42.28702953385451,T,T,7
232336,45 Fairbanks St # 1,Brighton,MA,2135,-71.1628007,42.35050965748135,M,M,4
183656,161 Beacon St #5F,Boston,MA,2116,-71.07529049,42.35440954253532,MTH,MTH,1
256478,493 Huntington Ave #12,Hyde Park,MA,2136,-71.11390479,42.26141660691743,TH,TH,8
33814,11 Clementine Park,Dorchester,MA,2124,-71.06531061,42.292579534600776,T,T,7
260513,165 Kelton St #11,Allston,MA,2134,-71.13842065,42.347519626139615,W,W,4
215338,1634 Commonwealth Ave #9,Brighton,MA,2135,-71.14310367,42.34269263317717,T,T,4
278707,28 Mount Pleasant Ave # 203,Roxbury,MA,2119,-71.07923056,42.32734955056487,MTH,MTH,10
324664,1459 VFW Pkwy #B15,West Roxbury,MA,2132,-71.1728009,42.26934968903849,F,F,6
57444,300 Fenway,Boston,MA,2115,-71.09996058,42.33930957660394,TF,TF,10
252232,67 Hillside St #2,Mission Hill,MA,2120,-71.10186861,42.33040558041527,TF,TF,10
383456,2159A Dorchester Ave #2,Dorchester,MA,2124,-71.06752065,42.276989539347376,TH,TH,7
421083,250 Meridian St #602,East Boston,MA,2128,-71.03964384,42.37639806690871,M,M,9
350295,4574 Washington St,Roslindale,MA,2131,-71.13793417,42.27721806160219,T,T,6
189141,6 Blackwood St #232,Boston,MA,2115,-71.08228053,42.343079552909145,MTH,MTH,1
419416,23 Bethune Way,Roxbury,MA,2119,-71.08032056,42.32955955173762,MTH,MTH,10
302397,58 S Russell St # 3,Boston,MA,2114,-71.06582046,42.35958352976953,MF,MF,1
266670,59 Lubec St #4,East Boston,MA,2128,-71.03357037,42.37007948750546,W,W,9
392615,80 Orleans St #14,East Boston,MA,2128,-71.03740038,42.36915949246424,W,W,9
82210,230 Kittredge St,Roslindale,MA,2131,-71.13249079,42.27864963009833,TH,TH,6
326170,50 Walford Way #653,Charlestown,MA,2129,-71.0562404,42.37828951593247,W1A,W,1A
331313,3943 Washington St #3,Roslindale,MA,2131,-71.12027073,42.294139610735726,W,W,2
208417,45 Clarkson St # 1,Dorchester,MA,2125,-71.06722058,42.30871953606879,T,T,3
47142,203 Delhi St,Mattapan,MA,2126,-71.09079071,42.27517957212844,W,W,7
168502,316R Park St,West Roxbury,MA,2132,-71.14720539,42.280247453952754,T,T,6
50611,309 E St,South Boston,MA,2127,-71.04963047,42.33722951056816,F5,F,5
269995,65 Martha Rd #3H,Boston,MA,2114,-71.06564045,42.36561952905678,MF,MF,1
36553,357 Commercial St #320,Boston,MA,2109,-71.05089041,42.36594951033669,MTH,MTH,1
289491,1 Park Ln Unit 1013,Boston,MA,2210,-71.03812282,42.34803024741825,TH5,TH,5
151666,42-44 Woodlawn St # 7,Jamaica Plain,MA,2130,-71.1119697,42.29861759878495,TH,TH,2
210124,1350 Columbia Rd #107,South Boston,MA,2127,-71.04553048,42.33086950516762,W5,W,5
28230,804 Centre St #7,Jamaica Plain,MA,2130,-71.11777069,42.308589605329935,M,M,2
70086,881 Harrison Ave #3,Roxbury,MA,2118,-71.07641054,42.33421954608924,TF,TF,10
